fnlwgt,sum
146440,40
219540,40
128432,40
242984,223
35211,80
295488,25
303044,40
408328,40
257750,25
262245,40
182975,20
310158,30
334409,50
35494,30
155981,50
301654,80
281315,50
189802,40
25468,50
238966,40
32921,110
228243,44
119944,50
250091,5
118681,38
229364,45
135803,120
261816,52
117059,100
96226,115
266912,50
45366,72
211049,90
125206,40
99185,483
38973,40
73266,40
191283,40
349347,25
210311,20
187397,88
177578,38
261382,135
216096,35
219867,35
124733,40
211482,90
414791,42
129336,45
168294,80
205019,50
211116,40
124954,30
27920,25
387777,52
54933,40
172748,40
166606,120
72333,80
130931,40
233511,218
153078,270
190636,60
301762,25
143437,40
189674,108
758700,50
318987,40
264314,35
198400,60
103064,215
246386,40
73091,90
273269,40
364365,35
113756,40
228752,40
191117,45
287927,56
195508,40
146908,200
184128,40
295912,20
194788,60
110643,187
216734,130
214069,40
257416,80
69614,56
301638,40
34503,40
26857,35
248851,40
151888,130
109209,40
210496,40
316211,140
85572,47
79443,48
140915,65
247895,40
504871,40
170483,38
169249,40
174327,50
43819,43
148549,196
318533,35
94156,50
120074,160
159604,40
152667,35
192053,100
235197,38
53835,50
90189,16
196504,61
28471,25
200876,16
27051,84
195486,70
130513,40
118161,80
258648,40
82777,126
53220,40
116442,88
131461,24
253914,35
242922,40
146398,64
199303,160
216256,200
139272,60
223745,40
253438,60
268281,80
208452,35
189277,40
61559,50
53434,60
247019,40
222107,50
163229,146
375833,40
194360,125
36077,40
224474,90
267147,40
132304,80
197747,24
219591,225
56915,40
202989,40
105886,75
172949,20
291529,65
88967,65
146567,40
191389,113
176280,50
406641,83
221252,8
178255,140
321851,80
223433,183
185936,15
86332,55
166666,35
312271,115
206682,35
204515,36
267085,80
548580,40
176683,410
182117,215
29444,90
127930,60
110862,50
208109,60
159561,20
219509,40
132887,40
150132,45
205188,40
182355,20
357619,60
212705,55
215382,40
136309,40
214542,370
169878,40
63021,55
194891,40
147140,60
236599,95
514716,40
100079,55
55938,40
203182,93
228456,50
153072,5
214227,30
81282,40
68037,45
339346,25
516337,40
398986,52
103529,68
175032,40
213019,148
319271,60
333230,6
180988,39
231105,35
190728,80
27242,254
219141,40
478829,50
173115,99
159841,24
224566,255
117963,458
161210,50
275095,40
200061,40
197389,40
213383,40
344916,40
268392,30
216984,75
147548,155
481987,158
29887,110
102308,513
343242,84
146659,255
367984,80
94652,40
280071,50
125933,458
48885,35
325971,40
179638,40
182752,110
257068,37
60227,38
222978,125
36851,76
369843,50
36275,25
122975,21
267581,40
281540,95
103789,32
283613,83
90897,40
173051,45
392502,40
190290,479
193773,35
191025,113
357691,40
139391,197
270043,46
57600,125
369084,10
234652,40
66872,98
90758,90
292962,40
169496,145
206520,85
331481,60
336793,95
150079,35
159641,40
169100,40
225291,80
452640,90
568490,40
374454,40
317479,40
162572,221
205390,49
60426,40
278187,40
107658,30
203258,35
267955,60
248406,112
122742,55
213842,78
117778,40
220168,25
84013,35
272165,40
321865,100
113203,40
247978,40
114561,36
371886,46
311177,30
48404,40
230624,40
106330,40
205555,40
57066,40
234277,35
204792,40
325493,40
34541,36
262024,40
284834,70
298507,40
73051,40
349898,44
366207,40
456956,60
119422,230
191982,105
401333,40
109273,78
335997,55
121694,40
349304,40
301862,90
165186,45
913447,40
233780,40
93885,48
328570,38
178341,156
139290,126
142076,39
75763,40
92115,40
41099,80
104917,80
146576,48
243605,40
210867,90
185279,16
92733,40
315460,36
271160,80
32311,40
237993,85
225399,80
258973,24
88500,79
335777,40
218343,105
222882,45
191776,82
237294,45
235237,60
216858,52
204751,105
143910,40
122032,40
248841,80
382146,40
20956,80
154908,10
207564,40
327886,130
388672,16
140790,45
175778,40
91733,48
426017,19
48894,40
71800,41
184428,80
192793,120
30244,120
108796,40
116641,45
277783,149
60639,65
359461,40
209276,40
387839,40
112840,160
202106,40
178665,30
180779,40
174138,40
255486,25
253593,40
33155,130
129525,90
239150,40
100881,2
328466,282
166181,124
77651,40
44503,40
135525,40
596776,40
151322,125
234298,60
438139,50
178551,80
68219,40
92079,45
324561,45
83879,40
29591,110
106982,80
114761,20
198825,38
29909,43
108464,80
88579,38
165030,50
41809,40
58624,40
193051,60
382242,40
103980,102
33551,78
188774,195
305449,40
55929,88
164920,40
204082,45
312500,80
318975,40
162160,87
113324,350
163870,230
191807,98
129305,70
209942,40
279232,40
151038,40
62463,40
434430,30
221722,50
319422,60
412379,80
361341,25
215310,90
83348,60
259351,80
93793,88
166502,45
23037,124
203914,10
33002,48
225660,45
258589,60
32280,45
245659,38
348751,40
22211,110
172425,20
167298,40
283913,65
129298,85
116910,50
388812,35
389932,55
82210,50
329852,40
245565,12
107827,25
194290,88
182521,40
247321,45
157145,60
208899,40
250037,68
147236,40
197764,40
256755,40
518530,40
149457,40
195750,72
186350,10
160178,38
144125,40
256864,90
224215,40
397963,16
244147,155
162028,50
189368,40
215477,40
235700,40
155449,50
112871,30
149823,40
325461,50
178934,20
219760,16
226246,50
50700,40
147352,40
503012,40
51100,120
245275,35
370548,30
294991,80
233681,35
107218,195
337505,40
67001,40
205975,20
377757,110
284129,85
235442,110
330416,100
166253,2
132636,31
91939,30
277024,40
95825,3
177773,15
44363,35
189385,30
201293,38
170272,25
399904,50
112212,40
129447,35
218835,50
371382,40
79036,155
93518,20
230955,35
176286,80
413345,110
347692,15
252079,134
235829,40
31659,105
391736,40
144750,18
217421,70
117022,40
174147,40
150553,108
183824,30
136996,48
138026,40
226357,40
106972,35
134195,90
197344,169
132222,190
37088,150
37933,208
178530,60
363032,40
226296,171
185556,92
87006,40
186035,270
32287,25
147393,20
27834,40
183170,25
355978,120
131611,48
328518,70
193884,40
703107,40
100828,40
234108,112
176046,40
121972,40
152880,28
276494,40
334368,80
237713,159
180280,40
338740,40
304260,40
256628,32
214010,37
29254,125
98719,44
151977,30
244974,104
193672,40
135566,12
257064,38
347803,20
107458,130
117166,90
224870,38
255957,40
221317,80
57052,40
35595,160
39586,20
302142,30
61777,100
234037,58
185619,20
145175,40
139906,81
173601,40
136017,48
197748,20
268525,130
142506,35
186916,210
205359,117
93834,8
145005,20
413373,76
116517,35
197484,40
105779,40
178074,40
377095,40
342769,20
87169,40
281425,40
200187,32
118474,59
75654,55
46677,42
58898,48
160829,66
101027,48
188476,20
61298,40
271122,16
219902,118
153751,30
377869,25
422013,40
249741,40
70894,40
335168,55
34437,40
322614,40
237044,12
363087,40
169886,20
308944,40
228873,125
178249,35
150717,40
130795,20
219420,114
183965,40
307440,45
75742,130
34066,40
229732,130
131899,40
265554,40
160151,60
161637,40
307149,35
116666,181
202466,105
306567,40
293076,30
343591,40
34273,36
204389,25
225365,30
95885,60
294701,40
64875,170
314592,40
55658,25
160942,50
172342,40
110820,38
133969,268
438839,40
151799,20
118303,35
193089,40
121130,80
256671,40
283087,40
217769,25
124685,154
181970,40
144579,40
273536,49
227597,90
252662,40
197558,150
293512,40
88528,99
351711,40
172766,40
230484,35
214896,125
183410,17
241616,40
113443,33
242580,50
208019,40
236246,40
155767,90
236008,40
152292,50
137042,20
160120,325
373698,45
150601,90
123306,85
119986,90
199720,60
104576,8
203279,50
250679,80
293176,40
175499,30
25825,50
239683,30
190964,80
354529,40
95446,15
65866,40
400535,80
399246,40
454989,40
279145,50
103713,40
337606,40
186569,12
97411,85
304530,55
167919,40
102904,43
103743,40
144968,15
277342,40
201908,50
173351,48
278254,85
125155,168
339952,60
69481,40
298696,40
206199,40
356934,124
275074,60
148153,40
36228,119
343476,110
265116,40
418702,40
36990,52
100793,60
340475,10
164682,40
118686,65
189148,88
220819,40
215479,103
359696,60
228583,80
268222,80
116211,52
97077,12
276540,15
352156,40
247232,28
121838,40
350759,80
178510,60
279243,40
116468,20
227796,60
311795,20
225432,45
435836,40
62339,80
198422,40
283918,25
70055,125
213208,38
370767,60
192664,40
178688,40
189762,111
145220,40
168216,88
180096,125
223214,90
202812,80
179013,40
68830,50
27624,55
283767,40
43403,54
306405,40
103538,105
176893,44
268252,62
281356,106
303485,40
92609,45
238216,40
97165,40
151094,48
279580,45
81487,80
109351,69
234633,40
241350,133
361817,75
452283,40
589809,60
106957,40
221592,40
27886,80
270079,40
168553,80
99483,40
192203,120
171871,46
415287,40
465974,30
39232,85
356089,90
137795,20
147596,40
53833,208
314963,40
140300,44
101684,120
194690,150
199484,25
566117,40
192563,38
283079,50
299507,80
151864,40
253006,38
312131,40
129853,40
225063,10
251659,55
58702,50
149396,70
478346,40
196388,12
208353,40
370881,7
157131,100
168048,30
255835,40
156951,40
132412,40
365390,40
236861,200
224799,85
95329,90
250630,90
172047,90
79990,35
31449,40
210648,84
229967,50
126141,40
101020,40
37599,24
249787,40
157327,8
45317,40
163127,35
126223,40
183146,50
196690,82
44402,60
136836,70
104719,40
74775,30
286730,40
168001,40
212617,66
229110,33
118630,35
66118,105
239045,50
375675,35
122109,113
343440,40
242586,80
198815,20
111224,39
95255,40
71151,20
128714,32
105150,45
187097,40
132704,32
162391,40
285419,40
138611,55
70387,40
142886,40
100790,40
133164,48
113176,80
203027,135
184846,100
140001,235
331539,50
123253,97
112561,55
175964,40
247733,16
191227,50
163809,20
48612,35
361721,20
117779,171
380543,30
313929,40
232036,40
49398,40
238628,5
124959,40
343748,35
100863,50
165064,80
152545,8
266803,40
34335,40
408229,117
201268,15
258561,20
124884,25
183850,50
266710,41
65145,30
137875,30
146660,60
322391,30
210008,40
225142,40
73431,40
135785,36
203833,40
173704,130
208994,12
51471,78
351350,40
87771,45
263005,45
38251,95
169269,40
343789,150
200992,35
195739,45
575442,40
175796,40
110713,150
216178,40
32186,40
343925,40
112512,80
26990,60
281668,40
192973,40
137063,88
64307,40
436253,35
295117,40
283531,20
118497,110
119918,45
52647,45
68001,40
117791,40
99076,50
119679,42
289436,120
170563,32
203039,128
142081,40
202683,168
706180,40
174545,46
257780,55
23510,60
172274,35
127149,45
305692,40
192381,130
233130,210
416338,50
200618,80
191073,40
198459,40
99829,30
381965,80
215616,40
166153,110
236111,55
85918,68
27255,40
111423,55
44694,45
29859,100
198728,40
434463,39
222835,30
337768,50
166809,130
318918,40
113571,70
153486,261
34037,195
196899,90
144711,40
157486,80
236873,40
261943,70
152958,115
204461,165
580248,40
89760,20
148773,40
156310,12
118792,9
175710,70
183958,8
254904,30
126845,40
126954,90
286789,85
147069,16
175183,80
177273,35
199444,59
129836,10
377680,50
220124,77
194723,90
140798,40
87369,40
110257,40
174051,83
108320,115
178390,40
209768,80
105717,35
280422,25
378916,40
154521,44
85995,225
296618,30
523910,40
250585,50
338355,15
121548,25
248178,35
344414,40
167728,100
191581,40
30565,40
270721,87
128212,40
187870,140
96245,130
34374,100
119506,15
219519,40
277545,40
286869,40
365683,56
325786,40
230979,65
243283,40
353994,40
243986,20
393715,50
251786,40
232672,40
350853,40
155150,40
442035,40
24529,15
333843,40
151518,45
216137,8
141802,40
120451,40
107242,40
282313,40
436493,25
35633,170
262244,60
138907,40
216608,40
327766,45
28151,40
36956,50
169758,75
386773,95
393360,30
157425,45
214052,40
133937,165
219632,120
257509,25
131631,40
97688,135
312157,40
377140,35
140027,70
379412,130
37869,230
217994,40
56582,110
154538,40
348690,40
83580,4
149102,235
171926,50
155238,40
194962,6
301582,40
157941,85
172232,158
120933,40
165848,94
245975,40
103802,40
207853,90
82998,30
154236,40
269657,35
54190,150
236267,40
357679,65
491862,40
175424,40
138497,105
108273,12
219619,88
92262,128
151001,40
293936,90
176467,20
128487,50
190350,225
399387,15
283969,95
51201,35
319733,150
318610,40
446771,25
221832,45
241844,40
295282,48
98881,32
169188,45
32316,40
202322,40
272240,40
155261,40
194031,40
100295,50
304622,50
197932,86
35557,50
194828,40
38621,40
239659,70
190621,55
378418,40
114045,35
178771,40
128715,100
59938,43
357283,40
210794,40
91842,72
294870,40
323155,85
175534,40
227160,40
229756,50
318331,120
300404,6
174056,80
463072,60
114973,30
34996,80
153546,116
235894,173
33662,40
27661,90
197552,75
238192,40
459465,50
88926,50
367049,40
102460,80
218558,125
89942,85
256356,40
215306,40
183155,55
283921,90
222848,32
256522,80
34419,70
130667,6
806552,50
175390,80
199114,70
120461,130
76855,40
451996,80
225307,50
318947,40
201689,63
131414,36
63105,40
359249,80
326342,37
368852,20
188682,40
158800,50
97842,105
344624,140
35065,35
202286,40
176751,120
278632,80
21698,120
38353,105
250135,135
38563,56
204692,40
180247,40
175674,230
53566,30
192386,85
282872,40
29828,40
179010,125
40142,40
59231,42
45869,40
111520,40
197012,40
207938,55
194087,40
187625,65
434292,30
386261,15
45687,50
570562,38
476558,40
88566,35
210295,50
168693,25
207185,35
128472,55
93730,60
331552,30
109015,256
184285,45
29054,176
251474,60
335104,35
216856,50
276009,30
186820,40
277647,115
85482,40
255885,93
158333,40
51151,40
98101,85
211840,16
248145,50
153805,110
173716,45
396482,48
196945,78
95708,45
148171,90
140219,95
222442,51
106306,40
440417,15
199600,80
275845,60
185912,35
329026,40
171924,266
99543,66
184975,3
368005,40
255276,48
193425,40
218521,30
346754,40
386378,55
247053,40
109952,215
438696,5
316185,12
